Date & Time,Humidity,Temperature,Fahrenheit,No of Occupant
[2022-11-22 08:58:25.969] ,51.2,19.3,66.74,0
[2022-11-22 08:58:26.977] ,51.2,19.3,66.74,0
[2022-11-22 08:58:27.983] ,51.2,19.3,66.74,0
[2022-11-22 08:58:28.989] ,51.2,19.3,66.74,0
[2022-11-22 08:58:29.992] ,51.2,19.3,66.74,0
[2022-11-22 08:58:30.999] ,51.2,19.3,66.74,0
[2022-11-22 08:58:31.999] ,51.2,19.3,66.74,0
[2022-11-22 08:58:33.010] ,51.2,19.3,66.74,0
[2022-11-22 08:58:34.010] ,51.2,19.3,66.74,0
[2022-11-22 08:58:35.017] ,51.2,19.3,66.74,0
[2022-11-22 08:58:36.022] ,51.2,19.3,66.74,0
[2022-11-22 08:58:37.028] ,51.2,19.3,66.74,0
[2022-11-22 08:58:38.031] ,51.2,19.3,66.74,0
[2022-11-22 08:58:39.039] ,51.2,19.3,66.74,0
[2022-11-22 08:58:40.043] ,51.2,19.3,66.74,0
[2022-11-22 08:58:41.050] ,51.2,19.3,66.74,0
[2022-11-22 08:58:42.054] ,51.2,19.3,66.74,0
[2022-11-22 08:58:43.061] ,51.2,19.3,66.74,0
[2022-11-22 08:58:44.061] ,51.2,19.3,66.74,0
[2022-11-22 08:58:45.072] ,51.2,19.3,66.74,0
[2022-11-22 08:58:46.072] ,51.2,19.3,66.74,0
[2022-11-22 08:58:47.081] ,51.2,19.3,66.74,0
[2022-11-22 08:58:48.082] ,51.2,19.3,66.74,0
[2022-11-22 08:58:49.090] ,51.2,19.3,66.74,0
[2022-11-22 08:58:50.093] ,51.2,19.3,66.74,0
[2022-11-22 08:58:51.101] ,51.2,19.3,66.74,0
[2022-11-22 08:58:52.104] ,51.2,19.3,66.74,0
[2022-11-22 08:58:53.112] ,51.2,19.3,66.74,0
[2022-11-22 08:58:54.116] ,51.2,19.3,66.74,0
[2022-11-22 08:58:55.123] ,51.2,19.3,66.74,0
[2022-11-22 08:58:56.122] ,51.2,19.3,66.74,0
[2022-11-22 08:58:57.130] ,51.2,19.3,66.74,0
[2022-11-22 08:58:58.133] ,51.2,19.3,66.74,0
[2022-11-22 08:58:59.141] ,51.2,19.3,66.74,0
[2022-11-22 13:00:00.356] ,52.9,19.2,66.56,60
[2022-11-22 13:00:01.366] ,53,19.2,66.56,60
[2022-11-22 13:00:02.370] ,53,19.2,66.56,60
[2022-11-22 13:00:03.380] ,52.9,19.2,66.56,60
[2022-11-22 13:00:04.386] ,52.9,19.2,66.56,60
[2022-11-22 13:00:05.396] ,52.9,19.2,66.56,60
[2022-11-22 13:00:06.397] ,52.9,19.2,66.56,60
[2022-11-22 13:00:07.410] ,52.8,19.2,66.56,60
[2022-11-22 13:00:08.412] ,52.8,19.2,66.56,60
[2022-11-22 13:00:09.425] ,52.9,19.2,66.56,60
[2022-11-22 13:00:10.427] ,52.9,19.2,66.56,60
[2022-11-22 13:00:11.437] ,53,19.2,66.56,60
[2022-11-22 13:00:12.442] ,53,19.2,66.56,60
[2022-11-22 13:00:13.452] ,53,19.2,66.56,60
[2022-11-22 13:00:14.458] ,53,19.2,66.56,60
[2022-11-22 13:00:15.467] ,53.2,19.2,66.56,60
[2022-11-22 13:00:16.473] ,53.2,19.2,66.56,60
[2022-11-22 13:00:17.482] ,53.4,19.2,66.56,60
[2022-11-22 13:00:18.488] ,53.4,19.2,66.56,60
[2022-11-22 13:00:19.497] ,53.5,19.2,66.56,60
[2022-11-22 13:00:20.499] ,53.5,19.2,66.56,60
[2022-11-22 13:00:21.513] ,53.5,19.2,66.56,60
[2022-11-22 13:00:22.516] ,53.5,19.2,66.56,60
[2022-11-22 13:00:23.524] ,53.5,19.2,66.56,60
[2022-11-22 13:00:24.529] ,53.5,19.2,66.56,60
[2022-11-22 13:00:25.539] ,53.6,19.2,66.56,60
[2022-11-22 13:00:26.544] ,53.6,19.2,66.56,60
[2022-11-22 13:00:27.554] ,53.6,19.2,66.56,60
[2022-11-22 13:00:28.561] ,53.6,19.2,66.56,60
[2022-11-22 13:00:29.571] ,53.7,19.2,66.56,60
[2022-11-22 13:00:30.575] ,53.7,19.2,66.56,60
[2022-11-22 13:00:31.585] ,53.7,19.2,66.56,60
[2022-11-22 13:00:32.586] ,53.7,19.2,66.56,60
[2022-11-22 13:00:33.600] ,53.7,19.1,66.38,60
[2022-11-22 13:00:34.602] ,53.7,19.1,66.38,60
[2022-11-22 13:00:35.612] ,53.7,19.2,66.56,60
[2022-11-22 13:00:36.617] ,53.7,19.2,66.56,60
[2022-11-22 13:00:37.627] ,53.6,19.1,66.38,60
[2022-11-22 13:00:38.632] ,53.6,19.1,66.38,60
[2022-11-22 13:00:39.641] ,53.4,19.2,66.56,60
[2022-11-22 13:00:40.647] ,53.4,19.2,66.56,60
[2022-11-22 13:00:41.657] ,53.4,19.1,66.38,60
[2022-11-22 13:00:42.662] ,53.4,19.1,66.38,60
[2022-11-22 13:00:43.672] ,53.2,19.1,66.38,60
[2022-11-22 13:00:44.678] ,53.2,19.1,66.38,60
[2022-11-22 13:00:45.687] ,53.1,19.1,66.38,60
[2022-11-22 13:00:46.688] ,53.1,19.1,66.38,60
[2022-11-22 13:00:47.702] ,53.1,19.1,66.38,60
[2022-11-22 13:00:48.705] ,53.1,19.1,66.38,60
[2022-11-22 13:00:49.713] ,53.1,19.2,66.56,60
[2022-11-22 13:00:50.719] ,53.1,19.2,66.56,60
[2022-11-22 13:00:51.728] ,53,19.1,66.38,60
[2022-11-22 13:00:52.734] ,53,19.1,66.38,60
[2022-11-22 13:00:53.744] ,53,19.1,66.38,60
[2022-11-22 13:00:54.749] ,53,19.1,66.38,60
[2022-11-22 13:00:55.759] ,53.1,19.1,66.38,60
[2022-11-22 13:00:56.764] ,53.1,19.1,66.38,60
[2022-11-22 13:00:57.774] ,53.1,19.1,66.38,60
[2022-11-22 13:00:58.780] ,53.1,19.1,66.38,60
[2022-11-22 13:00:59.789] ,53.2,19.1,66.38,60
[2022-11-22 13:01:00.791] ,53.2,19.1,66.38,60
[2022-11-22 13:01:01.805] ,53.2,19.1,66.38,60
[2022-11-22 13:01:02.806] ,53.2,19.1,66.38,60
[2022-11-22 13:01:03.816] ,53.2,19.1,66.38,60
[2022-11-22 13:01:04.821] ,53.2,19.1,66.38,60
[2022-11-22 13:01:05.831] ,53.2,19.1,66.38,60
[2022-11-22 13:01:06.836] ,53.2,19.1,66.38,60
[2022-11-22 13:01:07.846] ,53.1,19.1,66.38,60
[2022-11-22 13:01:08.851] ,53.1,19.1,66.38,60
[2022-11-22 13:01:09.861] ,53.1,19.1,66.38,60
[2022-11-22 13:01:10.868] ,53.1,19.1,66.38,60
[2022-11-22 13:01:11.876] ,53,19.1,66.38,60
[2022-11-22 13:01:12.878] ,53,19.1,66.38,60
[2022-11-22 13:01:13.891] ,53,19.1,66.38,60
[2022-11-22 13:01:14.893] ,53,19.1,66.38,60
[2022-11-22 13:01:15.903] ,53,19.1,66.38,60
[2022-11-22 13:01:16.908] ,53,19.1,66.38,60
[2022-11-22 13:01:17.918] ,53,19.1,66.38,60
[2022-11-22 13:01:18.923] ,53,19.1,66.38,60
[2022-11-22 13:01:19.933] ,53,19.1,66.38,60
[2022-11-22 13:01:20.938] ,53,19.1,66.38,60
[2022-11-22 13:01:21.948] ,52.9,19.1,66.38,60
[2022-11-22 13:01:22.954] ,52.9,19.1,66.38,60
[2022-11-22 13:01:23.964] ,52.9,19,66.2,60
[2022-11-22 13:01:24.970] ,52.9,19,66.2,60
[2022-11-22 13:01:25.979] ,52.9,19,66.2,60
[2022-11-22 13:01:26.981] ,52.9,19,66.2,60
[2022-11-22 13:01:27.995] ,52.9,19,66.2,60
[2022-11-22 13:01:28.996] ,52.9,19,66.2,60
[2022-11-22 13:01:30.005] ,52.9,19,66.2,60
[2022-11-22 13:01:31.011] ,52.9,19,66.2,60
[2022-11-22 13:01:32.021] ,53,19,66.2,60
[2022-11-22 13:01:33.026] ,53,19,66.2,60
[2022-11-22 13:01:34.035] ,53,19,66.2,60
[2022-11-22 13:01:35.041] ,53,19,66.2,60
[2022-11-22 13:01:36.051] ,53,19,66.2,60
[2022-11-22 13:01:37.056] ,53,19,66.2,60
[2022-11-22 13:01:38.066] ,53,19,66.2,60
[2022-11-22 13:01:39.067] ,53,19,66.2,60
[2022-11-22 13:01:40.081] ,53,19,66.2,60
[2022-11-22 13:01:41.082] ,53,19,66.2,60
[2022-11-22 13:01:42.092] ,53.1,19,66.2,60
[2022-11-22 13:01:43.098] ,53.1,19,66.2,60
[2022-11-22 13:01:44.107] ,53.1,19,66.2,60
[2022-11-22 13:01:45.114] ,53.1,19,66.2,60
[2022-11-22 13:01:46.123] ,53.1,19,66.2,60
[2022-11-22 13:01:47.128] ,53.1,19,66.2,60
[2022-11-22 13:01:48.138] ,53.2,18.9,66.02,60
[2022-11-22 13:01:49.143] ,53.2,18.9,66.02,60
[2022-11-22 13:01:50.153] ,53.2,19,66.2,60
[2022-11-22 13:01:51.154] ,53.2,19,66.2,60
[2022-11-22 13:01:52.168] ,53.2,19,66.2,60
[2022-11-22 13:01:53.170] ,53.2,19,66.2,60
[2022-11-22 13:01:54.179] ,53.3,18.9,66.02,60
[2022-11-22 13:01:55.185] ,53.3,18.9,66.02,60
[2022-11-22 13:01:56.195] ,53.3,19,66.2,60
[2022-11-22 13:01:57.200] ,53.3,19,66.2,60
[2022-11-22 13:01:58.210] ,53.4,18.9,66.02,60
[2022-11-22 13:01:59.216] ,53.4,18.9,66.02,60
[2022-11-22 13:02:00.225] ,53.4,18.9,66.02,60
[2022-11-22 13:02:01.231] ,53.4,18.9,66.02,60
[2022-11-22 13:02:02.240] ,53.4,18.9,66.02,60
[2022-11-22 13:02:03.242] ,53.4,18.9,66.02,60
[2022-11-22 13:02:04.257] ,53.5,18.9,66.02,60
[2022-11-22 13:02:05.257] ,53.5,18.9,66.02,60
[2022-11-22 13:02:06.267] ,53.5,18.9,66.02,60
[2022-11-22 13:02:07.272] ,53.5,18.9,66.02,60
[2022-11-22 13:02:08.282] ,53.5,18.9,66.02,60
[2022-11-22 13:02:09.288] ,53.5,18.9,66.02,60
[2022-11-22 13:02:10.297] ,53.6,18.9,66.02,60
[2022-11-22 13:02:11.303] ,53.6,18.9,66.02,60
[2022-11-22 13:02:12.313] ,53.6,18.9,66.02,60
[2022-11-22 13:02:13.318] ,53.6,18.9,66.02,60
[2022-11-22 13:02:14.327] ,53.7,18.9,66.02,60
[2022-11-22 13:02:15.333] ,53.7,18.9,66.02,60
[2022-11-22 13:02:16.343] ,53.7,18.9,66.02,60
[2022-11-22 13:02:17.344] ,53.7,18.9,66.02,60
[2022-11-22 13:02:18.359] ,53.7,18.9,66.02,60
[2022-11-22 13:02:19.360] ,53.7,18.9,66.02,60
[2022-11-22 13:02:20.370] ,53.7,18.9,66.02,60
[2022-11-22 13:02:21.374] ,53.7,18.9,66.02,60
[2022-11-22 13:02:22.386] ,53.7,18.9,66.02,60
[2022-11-22 13:02:23.391] ,53.7,18.9,66.02,60
[2022-11-22 13:02:24.400] ,53.7,18.9,66.02,60
[2022-11-22 13:02:25.405] ,53.7,18.9,66.02,60
[2022-11-22 13:02:26.414] ,53.8,18.9,66.02,60
[2022-11-22 13:02:27.420] ,53.8,18.9,66.02,60
[2022-11-22 13:02:28.429] ,53.7,18.9,66.02,60
[2022-11-22 13:02:29.435] ,53.7,18.9,66.02,60
[2022-11-22 13:02:30.445] ,53.7,18.9,66.02,60
[2022-11-22 13:02:31.450] ,53.7,18.9,66.02,60
[2022-11-22 13:02:32.461] ,53.8,18.9,66.02,60
[2022-11-22 13:02:33.466] ,53.8,18.9,66.02,60
[2022-11-22 13:02:34.475] ,53.7,18.9,66.02,60
[2022-11-22 13:02:35.477] ,53.7,18.9,66.02,60
[2022-11-22 13:02:36.491] ,53.7,18.9,66.02,60
[2022-11-22 13:02:37.492] ,53.7,18.9,66.02,60
[2022-11-22 13:02:38.506] ,53.6,18.9,66.02,60
[2022-11-22 13:02:39.507] ,53.6,18.9,66.02,60
[2022-11-22 13:02:40.517] ,53.6,18.9,66.02,60
[2022-11-22 13:02:41.522] ,53.6,18.9,66.02,60
[2022-11-22 13:02:42.532] ,53.7,18.9,66.02,60
[2022-11-22 13:02:43.539] ,53.7,18.9,66.02,60
[2022-11-22 13:02:44.548] ,53.7,18.9,66.02,60
[2022-11-22 13:02:45.553] ,53.7,18.9,66.02,60
[2022-11-22 13:02:46.563] ,53.6,18.9,66.02,60
[2022-11-22 13:02:47.570] ,53.6,18.9,66.02,60
[2022-11-22 13:02:48.578] ,53.6,18.9,66.02,60
[2022-11-22 13:02:49.579] ,53.6,18.9,66.02,60
[2022-11-22 13:02:50.593] ,53.7,18.9,66.02,60
[2022-11-22 13:02:51.594] ,53.7,18.9,66.02,60
[2022-11-22 13:02:52.605] ,53.6,18.9,66.02,60
[2022-11-22 13:02:53.610] ,53.6,18.9,66.02,60
[2022-11-22 13:02:54.619] ,53.7,18.9,66.02,60
[2022-11-22 13:02:55.625] ,53.7,18.9,66.02,60
[2022-11-22 13:02:56.634] ,53.7,18.9,66.02,60
[2022-11-22 13:02:57.640] ,53.7,18.9,66.02,60
[2022-11-22 13:02:58.651] ,53.7,18.9,66.02,60
[2022-11-22 13:02:59.655] ,53.7,18.9,66.02,60
[2022-11-22 13:03:00.665] ,53.7,18.9,66.02,60
[2022-11-22 13:03:01.667] ,53.7,18.9,66.02,60
[2022-11-22 13:03:02.676] ,53.7,18.9,66.02,60
[2022-11-22 13:03:03.682] ,53.7,18.9,66.02,60
[2022-11-22 13:03:04.691] ,53.7,18.9,66.02,60
[2022-11-22 13:03:05.697] ,53.7,18.9,66.02,60
[2022-11-22 13:03:06.707] ,53.7,18.9,66.02,60
[2022-11-22 13:03:07.712] ,53.7,18.9,66.02,60
[2022-11-22 13:03:08.722] ,53.8,18.9,66.02,60
[2022-11-22 13:03:09.727] ,53.8,18.9,66.02,60
[2022-11-22 13:03:10.737] ,53.7,18.9,66.02,60
[2022-11-22 13:03:11.738] ,53.7,18.9,66.02,60
[2022-11-22 13:03:12.752] ,53.8,18.9,66.02,60
[2022-11-22 13:03:13.753] ,53.8,18.9,66.02,60
[2022-11-22 13:03:14.764] ,53.8,18.9,66.02,60
[2022-11-22 13:03:15.769] ,53.8,18.9,66.02,60
[2022-11-22 13:03:16.778] ,53.8,18.9,66.02,60
[2022-11-22 13:03:17.784] ,53.8,18.9,66.02,60
[2022-11-22 13:03:18.794] ,53.8,18.9,66.02,60
[2022-11-22 13:03:19.799] ,53.8,18.9,66.02,60
[2022-11-22 13:03:20.809] ,53.8,18.9,66.02,60
[2022-11-22 13:03:21.814] ,53.8,18.9,66.02,60
[2022-11-22 13:03:22.825] ,53.8,18.9,66.02,60
[2022-11-22 13:03:23.829] ,53.8,18.9,66.02,60
[2022-11-22 13:03:24.839] ,53.8,18.9,66.02,60
[2022-11-22 13:03:25.841] ,53.8,18.9,66.02,60
[2022-11-22 13:03:26.854] ,53.8,18.9,66.02,60
[2022-11-22 13:03:27.856] ,53.8,18.9,66.02,60
[2022-11-22 13:03:28.867] ,53.9,18.9,66.02,60
[2022-11-22 13:03:29.871] ,53.9,18.9,66.02,60
[2022-11-22 13:03:30.882] ,53.9,18.9,66.02,60
[2022-11-22 13:03:31.886] ,53.9,18.9,66.02,60
[2022-11-22 13:03:32.896] ,54,18.9,66.02,60
[2022-11-22 13:03:33.901] ,54,18.9,66.02,60
[2022-11-22 13:03:34.912] ,54,18.9,66.02,60
[2022-11-22 13:03:35.913] ,54,18.9,66.02,60
[2022-11-22 13:03:36.927] ,54.1,18.9,66.02,60
[2022-11-22 13:03:37.928] ,54.1,18.9,66.02,60
[2022-11-22 13:03:38.937] ,54.2,18.9,66.02,60
[2022-11-22 13:03:39.944] ,54.2,18.9,66.02,60
[2022-11-22 13:03:40.953] ,54.2,18.9,66.02,60
[2022-11-22 13:03:41.959] ,54.2,18.9,66.02,60
[2022-11-22 13:03:42.968] ,54.2,18.9,66.02,60
[2022-11-22 13:03:43.976] ,54.2,18.9,66.02,60
[2022-11-22 13:03:44.983] ,54.1,18.9,66.02,60
[2022-11-22 13:03:45.989] ,54.1,18.9,66.02,60
[2022-11-22 13:03:46.998] ,54.1,18.9,66.02,60
[2022-11-22 13:03:48.000] ,54.1,18.9,66.02,60
[2022-11-22 13:03:49.013] ,54.1,18.9,66.02,60
[2022-11-22 13:03:50.015] ,54.1,18.9,66.02,60
[2022-11-22 13:03:51.029] ,54.1,18.9,66.02,60
[2022-11-22 13:03:52.030] ,54.1,18.9,66.02,60
[2022-11-22 13:03:53.040] ,54.1,18.9,66.02,60
[2022-11-22 13:03:54.045] ,54.1,18.9,66.02,60
[2022-11-22 13:03:55.056] ,54.1,18.9,66.02,60
[2022-11-22 13:03:56.061] ,54.1,18.9,66.02,60
[2022-11-22 13:03:57.071] ,54.1,18.9,66.02,60
[2022-11-22 13:03:58.077] ,54.1,18.9,66.02,60
[2022-11-22 13:03:59.086] ,54.2,18.9,66.02,60
[2022-11-22 13:04:00.087] ,54.2,18.9,66.02,60
[2022-11-22 13:04:01.101] ,54.2,18.9,66.02,60
[2022-11-22 13:04:02.102] ,54.2,18.9,66.02,60
[2022-11-22 13:04:03.112] ,54.2,18.9,66.02,60
[2022-11-22 13:04:04.119] ,54.2,18.9,66.02,60
[2022-11-22 13:04:05.127] ,54.1,18.9,66.02,60
[2022-11-22 13:04:06.133] ,54.1,18.9,66.02,60
[2022-11-22 13:04:07.142] ,54.1,18.9,66.02,60
[2022-11-22 13:04:08.148] ,54.1,18.9,66.02,60
[2022-11-22 13:04:09.157] ,54.1,18.9,66.02,60
[2022-11-22 13:04:10.163] ,54.1,18.9,66.02,60
[2022-11-22 13:04:11.173] ,54.1,18.9,66.02,60
[2022-11-22 13:04:12.174] ,54.1,18.9,66.02,60
[2022-11-22 13:04:13.189] ,54,18.9,66.02,60
[2022-11-22 13:04:14.189] ,54,18.9,66.02,60
[2022-11-22 13:04:15.199] ,54,18.9,66.02,60
[2022-11-22 13:04:16.205] ,54,18.9,66.02,60
[2022-11-22 13:04:17.216] ,54.1,18.9,66.02,60
[2022-11-22 13:04:18.220] ,54.1,18.9,66.02,60
[2022-11-22 13:04:19.230] ,54.1,18.9,66.02,60
[2022-11-22 13:04:20.236] ,54.1,18.9,66.02,60
[2022-11-22 13:04:21.245] ,54.1,18.9,66.02,60
[2022-11-22 13:04:22.246] ,54.1,18.9,66.02,60
[2022-11-22 13:04:23.260] ,54,18.9,66.02,60
[2022-11-22 13:04:24.261] ,54,18.9,66.02,60
[2022-11-22 13:04:25.272] ,54,18.9,66.02,60
[2022-11-22 13:04:26.276] ,54,18.9,66.02,60
[2022-11-22 13:04:27.284] ,54,18.9,66.02,60
[2022-11-22 13:04:28.288] ,54,18.9,66.02,60
[2022-11-22 13:04:29.295] ,54,18.9,66.02,60
[2022-11-22 13:04:30.300] ,54,18.9,66.02,60
[2022-11-22 13:04:31.308] ,54,18.9,66.02,60
[2022-11-22 13:04:32.310] ,54,18.9,66.02,60
[2022-11-22 13:04:33.318] ,54,18.9,66.02,60
[2022-11-22 13:04:34.317] ,54,18.9,66.02,60
[2022-11-22 13:04:35.328] ,54,18.9,66.02,60
[2022-11-22 13:04:36.328] ,54,18.9,66.02,60
[2022-11-22 13:04:37.339] ,53.9,18.9,66.02,60
[2022-11-22 13:04:38.338] ,53.9,18.9,66.02,60
[2022-11-22 13:04:39.346] ,53.9,18.9,66.02,60
[2022-11-22 13:04:40.350] ,53.9,18.9,66.02,60
[2022-11-22 13:04:41.357] ,53.8,18.9,66.02,60
[2022-11-22 13:04:42.360] ,53.8,18.9,66.02,60
[2022-11-22 13:04:43.368] ,53.8,18.9,66.02,60
[2022-11-22 13:04:44.372] ,53.8,18.9,66.02,60
[2022-11-22 13:04:45.380] ,53.8,18.9,66.02,60
[2022-11-22 13:04:46.385] ,53.8,18.9,66.02,60
[2022-11-22 13:04:47.390] ,53.7,18.9,66.02,60
[2022-11-22 13:04:48.393] ,53.7,18.9,66.02,60
[2022-11-22 13:04:49.400] ,53.7,18.9,66.02,60
[2022-11-22 13:04:50.401] ,53.7,18.9,66.02,60
[2022-11-22 13:04:51.412] ,53.7,18.9,66.02,60
[2022-11-22 13:04:52.411] ,53.7,18.9,66.02,60
[2022-11-22 13:04:53.419] ,53.8,18.9,66.02,60
[2022-11-22 13:04:54.422] ,53.8,18.9,66.02,60
[2022-11-22 13:04:55.430] ,53.8,18.9,66.02,60
[2022-11-22 13:04:56.433] ,53.8,18.9,66.02,60
[2022-11-22 13:04:57.442] ,53.7,18.9,66.02,60
[2022-11-22 13:04:58.445] ,53.7,18.9,66.02,60
[2022-11-22 13:04:59.453] ,53.7,18.9,66.02,60
[2022-11-22 13:05:00.456] ,53.7,18.9,66.02,60
[2022-11-22 13:05:01.463] ,53.7,18.9,66.02,60
[2022-11-22 13:05:02.467] ,53.7,18.9,66.02,60
[2022-11-22 13:05:03.473] ,53.7,18.9,66.02,60
[2022-11-22 13:05:04.473] ,53.7,18.9,66.02,60
[2022-11-22 13:05:05.485] ,53.6,18.9,66.02,60
[2022-11-22 13:05:06.485] ,53.6,18.9,66.02,60
[2022-11-22 13:05:07.492] ,53.6,18.9,66.02,60
[2022-11-22 13:05:08.495] ,53.6,18.9,66.02,60
[2022-11-22 13:05:09.503] ,53.6,18.9,66.02,60
[2022-11-22 13:05:10.506] ,53.6,18.9,66.02,60
[2022-11-22 13:05:11.514] ,53.6,18.9,66.02,60
[2022-11-22 13:05:12.518] ,53.6,18.9,66.02,60
[2022-11-22 13:05:13.525] ,53.6,18.9,66.02,60
[2022-11-22 13:05:14.528] ,53.6,18.9,66.02,60
[2022-11-22 13:05:15.536] ,53.6,19,66.2,60
[2022-11-22 13:05:16.535] ,53.6,19,66.2,60
[2022-11-22 13:05:17.544] ,53.6,19,66.2,60
[2022-11-22 13:05:18.546] ,53.6,19,66.2,60
[2022-11-22 13:05:19.554] ,53.7,18.9,66.02,60
[2022-11-22 13:05:20.558] ,53.7,18.9,66.02,60
[2022-11-22 13:05:21.565] ,53.7,18.9,66.02,60
[2022-11-22 13:05:22.568] ,53.7,18.9,66.02,60
[2022-11-22 13:05:23.576] ,53.8,18.9,66.02,60
[2022-11-22 13:05:24.580] ,53.8,18.9,66.02,60
[2022-11-22 13:05:25.585] ,53.8,18.9,66.02,60
[2022-11-22 13:05:26.591] ,53.8,18.9,66.02,60
[2022-11-22 13:05:27.598] ,53.9,18.9,66.02,60
[2022-11-22 13:05:28.597] ,53.9,18.9,66.02,60
[2022-11-22 13:05:29.609] ,53.9,18.9,66.02,60
[2022-11-22 13:05:30.608] ,53.9,18.9,66.02,60
[2022-11-22 13:05:31.616] ,53.8,19,66.2,60
[2022-11-22 13:05:32.619] ,53.8,19,66.2,60
[2022-11-22 13:05:33.627] ,53.7,18.9,66.02,60
[2022-11-22 13:05:34.630] ,53.7,18.9,66.02,60
[2022-11-22 13:05:35.637] ,53.7,18.9,66.02,60
[2022-11-22 13:05:36.642] ,53.7,18.9,66.02,60
[2022-11-22 13:05:37.650] ,53.7,18.9,66.02,60
[2022-11-22 13:05:38.652] ,53.7,18.9,66.02,60
[2022-11-22 13:05:39.656] ,53.6,19,66.2,60
[2022-11-22 13:05:40.657] ,53.6,19,66.2,60
[2022-11-22 13:05:41.671] ,53.6,19,66.2,60
[2022-11-22 13:05:42.669] ,53.6,19,66.2,60
[2022-11-22 13:05:43.683] ,53.6,19,66.2,60
[2022-11-22 13:05:44.677] ,53.6,19,66.2,60
[2022-11-22 13:05:45.689] ,53.5,18.9,66.02,60
[2022-11-22 13:05:46.692] ,53.5,18.9,66.02,60
[2022-11-22 13:05:47.699] ,53.5,18.9,66.02,60
[2022-11-22 13:05:48.703] ,53.5,18.9,66.02,60
[2022-11-22 13:05:49.704] ,53.6,18.9,66.02,60
[2022-11-22 13:05:50.710] ,53.6,18.9,66.02,60
[2022-11-22 13:05:51.721] ,53.6,18.9,66.02,60
[2022-11-22 13:05:52.725] ,53.6,18.9,66.02,60
[2022-11-22 13:05:53.733] ,53.6,19,66.2,60
[2022-11-22 13:05:54.730] ,53.6,19,66.2,60
[2022-11-22 13:05:55.742] ,53.7,18.9,66.02,60
[2022-11-22 13:05:56.741] ,53.7,18.9,66.02,60
[2022-11-22 13:05:57.750] ,53.6,18.9,66.02,60
[2022-11-22 13:05:58.753] ,53.6,18.9,66.02,60
[2022-11-22 13:05:59.762] ,53.7,18.9,66.02,60
[2022-11-22 13:06:00.767] ,53.7,18.9,66.02,60
[2022-11-22 13:06:01.772] ,53.7,18.9,66.02,60
[2022-11-22 13:06:02.772] ,53.7,18.9,66.02,60
[2022-11-22 13:06:03.784] ,53.6,18.9,66.02,60
[2022-11-22 13:06:04.784] ,53.6,18.9,66.02,60
[2022-11-22 13:06:05.791] ,53.6,18.9,66.02,60
[2022-11-22 13:06:06.793] ,53.6,18.9,66.02,60
[2022-11-22 13:06:07.804] ,53.5,18.9,66.02,60
[2022-11-22 13:06:08.805] ,53.5,18.9,66.02,60
[2022-11-22 13:06:09.809] ,53.5,19,66.2,60
[2022-11-22 13:06:10.817] ,53.5,19,66.2,60
[2022-11-22 13:06:11.823] ,53.5,19,66.2,60
[2022-11-22 13:06:12.829] ,53.5,19,66.2,60
[2022-11-22 13:06:13.830] ,53.5,19,66.2,60
[2022-11-22 13:06:14.835] ,53.5,19,66.2,60
[2022-11-22 13:06:15.845] ,53.5,18.9,66.02,60
[2022-11-22 13:06:16.847] ,53.5,18.9,66.02,60
[2022-11-22 13:06:17.857] ,53.6,19,66.2,60
[2022-11-22 13:06:18.852] ,53.6,19,66.2,60
[2022-11-22 13:06:19.868] ,53.6,19,66.2,60
[2022-11-22 13:06:20.867] ,53.6,19,66.2,60
[2022-11-22 13:06:21.875] ,53.5,19,66.2,60
[2022-11-22 13:06:22.876] ,53.5,19,66.2,60
[2022-11-22 13:06:23.881] ,53.5,18.9,66.02,60
[2022-11-22 13:06:24.896] ,53.5,18.9,66.02,60
[2022-11-22 13:06:25.897] ,53.5,19,66.2,60
[2022-11-22 13:06:26.894] ,53.5,19,66.2,60
[2022-11-22 13:06:27.900] ,53.5,19,66.2,60
[2022-11-22 13:06:28.911] ,53.5,19,66.2,60
[2022-11-22 13:06:29.918] ,53.4,19,66.2,60
[2022-11-22 13:06:30.922] ,53.4,19,66.2,60
[2022-11-22 13:06:31.925] ,53.4,19,66.2,60
[2022-11-22 13:06:32.928] ,53.4,19,66.2,60
[2022-11-22 13:06:33.938] ,53.4,19,66.2,60
[2022-11-22 13:06:34.939] ,53.4,19,66.2,60
[2022-11-22 13:06:35.948] ,53.5,19,66.2,60
[2022-11-22 13:06:36.949] ,53.5,19,66.2,60
[2022-11-22 13:06:37.959] ,53.5,19,66.2,60
[2022-11-22 13:06:38.963] ,53.5,19,66.2,60
[2022-11-22 13:06:39.970] ,53.5,19,66.2,60
[2022-11-22 13:06:40.970] ,53.5,19,66.2,60
[2022-11-22 13:06:41.976] ,53.5,19,66.2,60
[2022-11-22 13:06:42.981] ,53.5,19,66.2,60
[2022-11-22 13:06:43.992] ,53.5,19,66.2,60
[2022-11-22 13:06:44.995] ,53.5,19,66.2,60
[2022-11-22 13:06:45.998] ,53.5,19,66.2,60
[2022-11-22 13:06:46.998] ,53.5,19,66.2,60
[2022-11-22 13:06:48.011] ,53.5,19,66.2,60
[2022-11-22 13:06:49.009] ,53.5,19,66.2,60
[2022-11-22 13:06:50.017] ,53.5,19,66.2,60
[2022-11-22 13:06:51.020] ,53.5,19,66.2,60
[2022-11-22 13:06:52.027] ,53.5,19,66.2,60
[2022-11-22 13:06:53.031] ,53.5,19,66.2,60
